#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
19800	39.60000000000243	-131653.7956965034	26911.896182999983	-104741.8995135034	299.73718876367025	498404.7066624888	0.8987188609703775
19900	39.800000000002676	-131707.57198713435	26967.594162074358	-104739.97782506	300.35753730968304	498404.7066624888	0.8987188609703775
20000	40.00000000000292	-131531.36500816687	26803.392120715405	-104727.97288745145	298.52870080067186	498404.7066624888	0.8987188609703775
20100	40.200000000003165	-131740.31577298522	27000.008458020955	-104740.30731496426	300.71855869133225	498404.7066624888	0.8987188609703775
20200	40.40000000000341	-131517.56242690491	26751.8701079567	-104765.6923189482	297.9548630019999	498404.7066624888	0.8987188609703775
20300	40.600000000003654	-131465.87743646515	26823.129476230693	-104642.74796023445	298.74852995784283	498404.7066624888	0.8987188609703775
20400	40.8000000000039	-131647.34254162767	27033.450815545326	-104613.89172608234	301.09103033590986	498404.7066624888	0.8987188609703775
20500	41.00000000000414	-131669.51032365442	26976.225742251907	-104693.28458140252	300.4536734406867	498404.7066624888	0.8987188609703775
20600	41.20000000000439	-131553.2937844575	26944.248981269167	-104609.04480318833	300.09752520135197	498404.7066624888	0.8987188609703775
20700	41.40000000000463	-131625.1747596009	27020.7755847457	-104604.39917485519	300.9498571528321	498404.7066624888	0.8987188609703775
20800	41.600000000004876	-131759.31672900816	27062.81668831741	-104696.50004069075	301.418099231035	498404.7066624888	0.8987188609703775
20900	41.80000000000512	-131711.03757030837	27042.339910239883	-104668.69766006847	301.1900345917335	498404.7066624888	0.8987188609703775
21000	42.000000000005365	-131847.50984564296	27075.39712674997	-104772.112718893	301.55821664318415	498404.7066624888	0.8987188609703775
21100	42.20000000000561	-131599.06338292785	26841.671925398263	-104757.3914575296	298.95505058160296	498404.7066624888	0.8987188609703775
21200	42.40000000000585	-131524.4935932529	26770.13187972654	-104754.36171352636	298.15825751923927	498404.7066624888	0.8987188609703775
21300	42.6000000000061	-131458.28900434278	26876.13559891941	-104582.15340542336	299.3388973587105	498404.7066624888	0.8987188609703775
21400	42.80000000000634	-131615.55477872136	27012.10610799237	-104603.44867072899	300.8532989403441	498404.7066624888	0.8987188609703775
21500	43.00000000000659	-131578.449138186	26966.47050383818	-104611.9786343478	300.3450223178536	498404.7066624888	0.8987188609703775
21600	43.20000000000683	-131423.51366973473	26804.689185094503	-104618.82448464024	298.54314714172466	498404.7066624888	0.8987188609703775
21700	43.400000000007076	-131577.37361237337	26937.504948460228	-104639.86866391313	300.0224120461386	498404.7066624888	0.8987188609703775
21800	43.60000000000732	-131721.79282843455	27060.904831651376	-104660.88799678319	301.39680550507455	498404.7066624888	0.8987188609703775
21900	43.800000000007564	-131638.61883225865	26929.712708659317	-104708.90612359933	299.93562425399585	498404.7066624888	0.8987188609703775
22000	44.00000000000781	-131573.48976916113	26797.890597387366	-104775.59917177376	298.467426369281	498404.7066624888	0.8987188609703775
22100	44.20000000000805	-131633.71921466783	27002.884463020513	-104630.83475164731	300.75059083234436	498404.7066624888	0.8987188609703775
22200	44.4000000000083	-131736.43192977298	26976.032161167055	-104760.39976860593	300.45151738859073	498404.7066624888	0.8987188609703775
22300	44.60000000000854	-131906.90277107316	27042.76591178235	-104864.13685929083	301.19477927801944	498404.7066624888	0.8987188609703775
22400	44.80000000000879	-131780.94674812863	27157.461227335578	-104623.48552079305	302.4722236919884	498404.7066624888	0.8987188609703775
22500	45.00000000000903	-131805.08632747852	27247.4570046566	-104557.62932282193	303.474571542596	498404.7066624888	0.8987188609703775
22600	45.200000000009275	-131730.27753206744	27096.100877449215	-104634.17665461822	301.7888092401999	498404.7066624888	0.8987188609703775
22700	45.40000000000952	-131657.91854545177	27003.368487068703	-104654.55005838306	300.75598175710536	498404.7066624888	0.8987188609703775
22800	45.600000000009764	-131612.38795271754	26935.944002640143	-104676.44395007739	300.00502666724356	498404.7066624888	0.8987188609703775
22900	45.80000000001001	-131586.4558303466	26884.437090899202	-104702.0187394474	299.4313570594929	498404.7066624888	0.8987188609703775
23000	46.00000000001025	-131767.44292403685	26905.23414313042	-104862.20878090643	299.66298882293194	498404.7066624888	0.8987188609703775
23100	46.2000000000105	-131606.0543007099	26630.853914260588	-104975.2003864493	296.60701841138854	498404.7066624888	0.8987188609703775
